ID;GAS360_INF;GAS360_SUP;OIL360_INF;OIL360_SUP
768;-0.708731974788304;1.99237730221359;-2.1315291440311;0.449992291466441
741;-1.8103348550659;0.879672257098491;-1.23738137340029;1.33352943010524
598;-1.32153283837001;1.39690376903964;-0.0643715776784977;2.53371004486826
327;-1.05458228586559;1.63980304931528;-1.70291218075298;0.872183006058578
662;-1.43627307158225;1.24938478574989;-1.55733765873216;1.00941644712568
65;-0.508050219209524;2.18295246163933;-1.62275503511376;0.949107259662906
541;-1.1174850585571;1.60862847474317;-1.7420106437096;0.863408019553783
668;-1.35807108463338;1.35035198511359;-2.47771846256105;0.110792957720503
409;-3.15496367896621;-0.363356530245677;-1.56951942683664;1.09849321347727
291;-1.19950435163088;1.51420533350458;-1.20309403888159;1.39046993927417
196;-0.917647017340135;1.7873050162619;-0.987097036727215;1.59809702268788
374;-1.4861010265599;1.24293226654264;0.528275385566963;3.13648454034441
631;-1.58319394282815;1.12394380512644;-1.53343678840216;1.05384621591459
647;-0.259755174673072;2.44761567838925;-0.635639829802576;1.95186595921875
722;-0.611001628825137;2.10269063504032;-1.65497215347105;0.938575174717113
414;-0.349730481312766;2.3568087791805;-1.33541223873644;1.25129877531563
513;-1.6526917109168;1.05133833957313;-2.23053499137427;0.353777904443575
670;-1.69375448481664;0.996598733368254;-0.578558266483657;1.99268331968162
562;0.335820344005124;3.03665947420367;-1.47372567016684;1.10753757889984
672;-1.79437798149851;0.904453070590478;-1.65367369189558;0.925670383915838
438;-0.389845935190831;2.31072849843732;-0.887363183879253;1.69364708768808
132;-0.834652361352673;1.85238401728939;-1.68934825241998;0.878723342641696
554;-0.537617072477999;2.14874206293816;-2.09054585717886;0.476878478655066
348;-2.53362956192694;0.177057398427139;-1.55246853507358;1.03820654521966
448;-0.234513100724994;2.47345588476499;-0.767229677095122;1.82084776287585
738;-1.60198516150727;1.08099226781172;-1.23625371338468;1.32793863666743
777;0.341090983986705;3.05853994534292;-2.79937509634299;-0.202237393199762
375;-1.57791587610119;1.12425014137522;-1.99375281582208;0.588778574441062
344;-1.50982963053823;1.21307375669762;0.582167475321506;3.18451811725492
268;-1.48062440558081;1.22293625998606;-0.293101357099812;2.29076293515701
370;0.23110109070041;2.94399509002107;-1.37971549176378;1.21306891392764
366;-2.08760498225115;0.612965702266979;-0.414524671042375;2.16648201740154
14;-0.813950532239841;1.87701664770047;-1.75544591582857;0.816382449792718
446;-0.642303938692752;2.05811216662193;-2.14530790680824;0.43555104621061
322;-1.46861259122812;1.22379692484944;-1.68936932744555;0.883837516894535
163;-0.894775830032803;1.79409116465523;-0.801691705999013;1.76812945713941
666;-1.30744579088123;1.38628578348561;-0.558335338144302;2.01613503220039
695;-1.48295270086621;1.2150228522452;-1.05372769391373;1.52479875894275
72;-2.30059155020926;0.398617552833045;-0.0455497006689305;2.53415568841774
618;-1.59086420236943;1.10666528059266;-0.268949009838343;2.3091511220018
788;-0.563506940311572;2.15616368304524;-2.55508711615111;0.0441738880098972
346;-1.68243653246634;1.00411788005691;-1.58968093404722;0.977930033272558
706;-1.41851476663321;1.26082404737897;-0.922142734918891;1.63857209443828
456;-1.23760751052396;1.48130600991032;-0.952584404088992;1.64595301682419
281;-1.57818735605749;1.11548165187635;-0.898133164301228;1.6762774096519
683;-1.53022550887707;1.16700672891797;-0.650707379316063;1.92710866747174
216;-1.43470626940055;1.25089045116895;-1.61296368613018;0.95373198970981
41;-2.07734938279085;0.625492884230308;-1.72387004307861;0.859307656724977
431;-1.54554656996507;1.15874183547883;-2.0143744707697;0.570185341697293
656;-2.0492636034165;0.654189422723694;-1.69883434646178;0.884927071953684
296;-0.884405702109699;1.81747571896323;-1.13093876330873;1.4513206306593
762;-0.663940712795444;2.03988863471314;-2.11653554872432;0.467585529956439
377;-2.26704293696739;0.432642657634971;-1.48136846915822;1.09879231549004
732;-1.31717407583301;1.37568190941638;-0.611030584752005;1.96260296196075
5;-1.08157525199681;1.60928572837095;-0.964692829220239;1.60703403866628
766;-1.6111337103635;1.11596574544293;0.543195424928446;3.14955636035573
334;-1.44547842448823;1.26441634148827;-0.887862570978498;1.70205538823704
708;-1.48129468199878;1.21983840934421;-0.231151643759494;2.35039255173244
566;-1.39369468772188;1.29546583679508;-2.06792897902436;0.50217271831968
160;-1.64130998195758;1.05416731534576;-0.786808046917946;1.78933075691789
570;-1.52819085426293;1.15866584316041;-0.980347494209293;1.58755237476872
