ID;GAS360_INF;GAS360_SUP;OIL360_INF;OIL360_SUP
469;-1.96819295365665;2.08199633467186;-1.90818577408026;2.07813750792159
151;-1.9521009627279;2.09827925294457;-1.88445517818745;2.10205602049242
31;-1.95213259350643;2.09824718001652;-1.88450183987808;2.10200892362436
476;-1.89937039433495;2.15211630184112;-1.80657705063113;2.18102318085155
421;-2.00868794325628;2.04132029284977;-1.96783008282145;2.01831500190658
168;-2.00868794325628;2.04132029284977;-1.96783008282145;2.01831500190658
465;-2.14436935169162;1.90807904072537;-2.16692993294812;1.82161683012666
121;-2.00868794325628;2.04132029284977;-1.96783008282145;2.01831500190658
96;-1.95020718893106;2.10019997977174;-1.88166136785296;2.10487635884441
177;-1.95320992879121;2.09715494278502;-1.88609108533212;2.10040501120715
111;-1.95628608261734;2.09403792277754;-1.89062850400915;2.09582737075318
432;-2.00868794325628;2.04132029284977;-1.96783008282145;2.01831500190658
470;-2.00868794325628;2.04132029284977;-1.96783008282145;2.01831500190658
101;-2.42103792052838;1.65008550347149;-2.56957571662121;1.43735159805038
17;-2.00868794325628;2.04132029284977;-1.96783008282145;2.01831500190658
693;-1.93639516089826;2.11423725992329;-1.86127803373556;2.12548139315935
304;-1.93914984166989;2.11143362200215;-1.86534428359592;2.1213669581375
29;-1.95340289083126;2.0969593439668;-1.88637572797018;2.10011777336934
376;-2.45991785165017;1.61521536192389;-2.62582135318481;1.38505252210349
598;-1.72344579683197;2.33722913062284;-1.54541285869061;2.4512307180926
327;-1.96300983880516;2.08723351465875;-1.90054413093679;2.08583236366641
662;-2.11365488320831;1.93783795334083;-2.12195759199017;1.8656486830402
409;-2.41779728848262;1.65300675743186;-2.56488404066875;1.44172893207782
631;-1.94019737057612;2.11036800403999;-1.86689043723579;2.11980300068164
634;-1.95995534625781;2.09032317228771;-1.89603998295443;2.09037112222462
778;-1.94230939541837;2.10822039203872;-1.87000757237929;2.11665083954048
607;-2.4712181785657;1.60514164654365;-2.64215405229004;1.36992709252889
77;-2.34246510804329;1.7215686186122;-2.4556612638884;1.54428814837559
690;-1.96136718911463;2.08889477071817;-1.89812195761634;2.08827284995849
249;-2.23498615001287;1.82161567845391;-2.2992864204365;1.69334828461999
438;-2.00868794325628;2.04132029284977;-1.96783008282145;2.01831500190658
239;-1.74440135202813;2.31472387207982;-1.57663284832552;2.4184854618363
448;-2.00868794325628;2.04132029284977;-1.96783008282145;2.01831500190658
729;-1.71576639558858;2.34550795385275;-1.53396425598027;2.46326929071558
224;-1.93682079480852;2.11380393002811;-1.86190635413225;2.12484549813302
118;-2.16739186824841;1.88592426828723;-2.20060273301882;1.78879809102368
133;-1.95652346462255;2.09379749079888;-1.89097862429251;2.09547424859031
597;-1.92505014986266;2.12580514444656;-1.84452621353986;2.1424525724293
366;-1.7144360907637;2.34694382062854;-1.53198059107592;2.46535685300167
423;-2.49202407275713;1.58666551772872;-2.67220803545697;1.34216613748999
446;-1.97460910240938;2.07552301207673;-1.91764294358552;2.0686240661281
725;-1.94262769656531;2.10789683001291;-1.87047732772278;2.11617590627506
271;-1.96840635679209;2.08178085656719;-1.90850036478615;2.07782087496593
675;-1.92776134246829;2.12303757675443;-1.84853026624186;2.13839303359966
614;-2.00868794325628;2.04132029284977;-1.96783008282145;2.01831500190658
488;-1.96007498391614;2.09020211114318;-1.89621641163194;2.09019329250736
400;-1.72076217789868;2.34012029477948;-1.54141253642954;2.45543531286959
434;-2.31593668295471;1.74601579577346;-2.41712432617932;1.58077665662183
456;-1.95770573608236;2.09260025002112;-1.89272233031576;2.09371580929502
393;-1.95274067275673;2.09763065205249;-1.8853988652322;2.10110358278131
515;-1.7186916343822;2.34235238387939;-1.53832574699986;2.45868110052738
226;-2.00868794325628;2.04132029284977;-1.96783008282145;2.01831500190658
484;-2.00868794325628;2.04132029284977;-1.96783008282145;2.01831500190658
203;-2.00868794325628;2.04132029284977;-1.96783008282145;2.01831500190658
431;-2.25622693055352;1.80163134131627;-2.33024211991396;1.66362921613268
525;-1.94941570001795;2.10100301396601;-1.88049364687873;2.10605544304633
198;-1.71676046152495;2.34443533969122;-1.53544646202181;2.46170977504814
166;-2.00868794325628;2.04132029284977;-1.96783008282145;2.01831500190658
95;-1.95921155448669;2.09107589837383;-1.8949430987182;2.09147679989378
395;-2.22805302841053;1.82816168257478;-2.28917668412734;1.70307700776669
608;-2.00868794325628;2.04132029284977;-1.96783008282145;2.01831500190658
537;-2.00868794325628;2.04132029284977;-1.96783008282145;2.01831500190658
540;-1.95107977932265;2.09931485272575;-1.88294869495145;2.1035766927776
726;-2.22908119950888;1.82719020308914;-2.29067611708674;1.70163337246996
526;-1.71852355678411;2.34253362912641;-1.53807516185083;2.45894464568933
110;-3.10223926606614;1.08239237649432;-3.544490876137;0.574154786032717
709;-2.0665665125004;1.98391601469502;-2.05289963261911;1.9337122642694
230;-2.00868794325628;2.04132029284977;-1.96783008282145;2.01831500190658
172;-2.00868794325628;2.04132029284977;-1.96783008282145;2.01831500190658
624;-2.19314645783462;1.86129260288305;-2.2382343665165;1.75227167471267
334;-2.00868794325628;2.04132029284977;-1.96783008282145;2.01831500190658
311;-1.94442541134508;2.10606990601876;-1.87313030924777;2.11349417612549
708;-1.72155756626961;2.33926317710497;-1.54259823045041;2.45418886293275
54;-2.00868794325628;2.04132029284977;-1.96783008282145;2.01831500190658
635;-1.95189608473208;2.09848700120948;-1.88415294082941;2.1023610828593
702;-1.94326433876239;2.10724974586448;-1.87141687768375;2.11522607901819
692;-1.73336891505352;2.32655652190118;-1.56020032813876;2.43570557659568
399;-1.95100834353446;2.09938730729245;-1.88284330802485;2.10368308241795
406;-1.95572138084029;2.09460993969696;-1.8897955975831;2.09666747697169
350;-1.96139112095672;2.08887056270923;-1.89815724761635;2.08823728814641
237;-2.09103088024349;1.95990737307811;-2.08879497839405;1.89826545843609
195;-2.2024512797945;1.85243269841093;-2.25182066020454;1.73912328276545
381;-2.42711735944001;1.64461140617817;-2.57837581153569;1.42914729933575
